Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,TotalGoals,Over25,BTTS,Status
2024-09-14,Atletico Goianiense,Vitoria,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-09-14,Atletico Paranaense,Fortaleza EC,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-09-15,Botafogo,Corinthians,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-09-15,Palmeiras,Criciuma,5,0,H,2.1,3.25,3.4,1.9,1.9,5,1,0,FT
2024-09-15,Juventude,Fluminense,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-09-15,RB Bragantino,Gremio,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-09-15,Bahia,Atletico-MG,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-09-15,Flamengo,Vasco DA Gama,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-09-15,Cruzeiro,Sao Paulo,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-09-16,Internacional,Cuiaba,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-09-21,Corinthians,Atletico Goianiense,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-09-21,Vitoria,Juventude,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-09-21,Fluminense,Botafogo,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-09-22,Fortaleza EC,Bahia,4,1,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-09-22,Vasco DA Gama,Palmeiras,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-09-22,Atletico-MG,RB Bragantino,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-09-22,Sao Paulo,Internacional,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-09-22,Gremio,Flamengo,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-09-22,Cuiaba,Cruzeiro,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-09-23,Criciuma,Atletico Paranaense,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-09-25,Gremio,Criciuma,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-09-25,RB Bragantino,Internacional,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-09-28,Palmeiras,Atletico-MG,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-09-29,Botafogo,Gremio,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-09-29,Juventude,RB Bragantino,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-09-29,Sao Paulo,Corinthians,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-09-29,Atletico Goianiense,Fluminense,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-09-29,Fortaleza EC,Cuiaba,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-09-29,Bahia,Criciuma,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-09-29,Internacional,Vitoria,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-09-29,Cruzeiro,Vasco DA Gama,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-09-29,Flamengo,Atletico Paranaense,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-10-03,Criciuma,Atletico Goianiense,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-10-04,Fluminense,Cruzeiro,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-10-05,Gremio,Fortaleza EC,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-10-05,Atletico Paranaense,Botafogo,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-10-05,RB Bragantino,Palmeiras,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-10-05,Atletico-MG,Vitoria,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-10-05,Bahia,Flamengo,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-10-05,Corinthians,Internacional,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-10-05,Cuiaba,Sao Paulo,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-10-06,Vasco DA Gama,Juventude,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-10-09,Atletico-MG,Gremio,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-10-17,Sao Paulo,Vasco DA Gama,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-10-17,Fortaleza EC,Atletico-MG,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-10-17,Flamengo,Fluminense,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-10-17,Corinthians,Atletico Paranaense,5,2,H,2.1,3.25,3.4,1.9,1.9,7,1,1,FT
2024-10-18,Atletico Goianiense,Cuiaba,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-10-18,Botafogo,Criciuma,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-10-19,Cruzeiro,Bahia,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-10-19,Internacional,Gremio,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-10-19,Vitoria,RB Bragantino,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-10-20,Juventude,Palmeiras,3,5,A,2.1,3.25,3.4,1.9,1.9,8,1,1,FT
2024-10-22,Fluminense,Atletico Paranaense,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-10-25,Vasco DA Gama,Cuiaba,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-10-26,Palmeiras,Fortaleza EC,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-10-26,Flamengo,Juventude,4,2,H,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2024-10-26,Gremio,Atletico Goianiense,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-10-26,Vitoria,Fluminense,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-10-26,Atletico Paranaense,Cruzeiro,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-10-26,RB Bragantino,Botafogo,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-10-26,Atletico-MG,Internacional,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-10-27,Criciuma,Sao Paulo,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-10-28,Cuiaba,Corinthians,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-10-29,Vasco DA Gama,Bahia,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-10-30,Internacional,Flamengo,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-11-02,Fluminense,Gremio,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-11-02,RB Bragantino,Cuiaba,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-11-02,Atletico Paranaense,Vitoria,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-11-02,Juventude,Fortaleza EC,0,3,A,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-11-04,Corinthians,Palmeiras,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-11-06,Bahia,Sao Paulo,0,3,A,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-11-06,Internacional,Criciuma,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-11-06,Botafogo,Vasco DA Gama,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-11-07,Cruzeiro,Flamengo,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-11-07,Atletico Goianiense,Atletico-MG,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-11-08,Internacional,Fluminense,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-11-09,Palmeiras,Gremio,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-11-09,Botafogo,Cuiaba,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-11-09,Vitoria,Corinthians,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-11-09,Cruzeiro,Criciuma,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-11-09,Atletico Goianiense,RB Bragantino,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-11-09,Juventude,Bahia,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-11-09,Fortaleza EC,Vasco DA Gama,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-11-10,Sao Paulo,Atletico Paranaense,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-11-13,Flamengo,Atletico-MG,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-11-16,Atletico Paranaense,Atletico-MG,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-11-20,Corinthians,Cruzeiro,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-11-20,Atletico Paranaense,Atletico Goianiense,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-11-20,Criciuma,Vitoria,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-11-20,RB Bragantino,Sao Paulo,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-11-20,Bahia,Palmeiras,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-11-20,Gremio,Juventude,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-11-20,Cuiaba,Flamengo,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-11-21,Atletico-MG,Botafogo,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-11-21,Vasco DA Gama,Internacional,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-11-23,Fluminense,Fortaleza EC,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-11-23,Botafogo,Vitoria,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-11-23,Atletico Goianiense,Palmeiras,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-11-23,Juventude,Cuiaba,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-11-24,Sao Paulo,Atletico-MG,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-11-24,Bahia,Atletico Paranaense,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-11-24,Internacional,RB Bragantino,4,1,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-11-24,Corinthians,Vasco DA Gama,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-11-26,Fluminense,Criciuma,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-11-26,Fortaleza EC,Flamengo,0,0,D,2.1,3.25,3.4,1.9,1.9,0,0,0,FT
2024-11-27,Palmeiras,Botafogo,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-11-27,Atletico-MG,Juventude,2,3,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-11-28,Cruzeiro,Gremio,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-11-30,Criciuma,Corinthians,2,4,A,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2024-11-30,Cuiaba,Bahia,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-01,Vasco DA Gama,Atletico Goianiense,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-12-01,Flamengo,Internacional,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-12-01,Gremio,Sao Paulo,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-01,Atletico Paranaense,Fluminense,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-12-01,Vitoria,Fortaleza EC,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-12-01,RB Bragantino,Cruzeiro,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-12-03,Corinthians,Bahia,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-12-04,Vasco DA Gama,Atletico-MG,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-12-04,Sao Paulo,Juventude,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-04,Vitoria,Gremio,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-12-04,Criciuma,Flamengo,0,3,A,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-12-05,Internacional,Botafogo,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-12-05,Cruzeiro,Palmeiras,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-05,Atletico Goianiense,Fortaleza EC,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-12-05,Fluminense,Cuiaba,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-12-05,Atletico Paranaense,RB Bragantino,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-08,Bahia,Atletico Goianiense,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-12-08,Botafogo,Sao Paulo,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-08,Palmeiras,Fluminense,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-12-08,Flamengo,Vitoria,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-12-08,Gremio,Corinthians,0,3,A,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-12-08,Juventude,Cruzeiro,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-12-08,Fortaleza EC,Internacional,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2024-12-08,RB Bragantino,Criciuma,5,1,H,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2024-12-08,Atletico-MG,Atletico Paranaense,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-12-08,Cuiaba,Vasco DA Gama,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
