Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Odd_H,Odd_D,Odd_A,Odd_Over25,Odd_Under25,TotalGoals,Over25,BTTS,Status
2024-12-14,Borussia Mönchengladbach,Holstein Kiel,4,1,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-12-14,FSV Mainz 05,Bayern München,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-14,FC Augsburg,Bayer Leverkusen,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-12-14,Union Berlin,VfL Bochum,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-12-14,FC St. Pauli,Werder Bremen,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-12-15,1. FC Heidenheim,VfB Stuttgart,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-12-15,Borussia Dortmund,1899 Hoffenheim,1,1,D,2.1,3.25,3.4,1.9,1.9,2,0,1,FT
2024-12-15,RB Leipzig,Eintracht Frankfurt,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-20,Bayern München,RB Leipzig,5,1,H,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2024-12-21,Werder Bremen,Union Berlin,4,1,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2024-12-21,1899 Hoffenheim,Borussia Mönchengladbach,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2024-12-21,Eintracht Frankfurt,FSV Mainz 05,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2024-12-21,VfB Stuttgart,FC St. Pauli,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2024-12-21,Holstein Kiel,FC Augsburg,5,1,H,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2024-12-21,Bayer Leverkusen,SC Freiburg,5,1,H,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2024-12-22,VfL Bochum,1. FC Heidenheim,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2024-12-22,VfL Wolfsburg,Borussia Dortmund,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-01-10,Borussia Dortmund,Bayer Leverkusen,2,3,A,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-01-11,SC Freiburg,Holstein Kiel,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-01-11,FSV Mainz 05,VfL Bochum,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-01-11,1899 Hoffenheim,VfL Wolfsburg,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-01-11,1. FC Heidenheim,Union Berlin,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-01-11,FC St. Pauli,Eintracht Frankfurt,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-01-11,Borussia Mönchengladbach,Bayern München,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-01-12,RB Leipzig,Werder Bremen,4,2,H,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2025-01-12,FC Augsburg,VfB Stuttgart,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-01-14,Holstein Kiel,Borussia Dortmund,4,2,H,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2025-01-14,VfL Wolfsburg,Borussia Mönchengladbach,5,1,H,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2025-01-14,Bayer Leverkusen,FSV Mainz 05,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-01-14,Eintracht Frankfurt,SC Freiburg,4,1,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-01-15,VfL Bochum,FC St. Pauli,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-01-15,Bayern München,1899 Hoffenheim,5,0,H,2.1,3.25,3.4,1.9,1.9,5,1,0,FT
2025-01-15,Werder Bremen,1. FC Heidenheim,3,3,D,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2025-01-15,VfB Stuttgart,RB Leipzig,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-01-15,Union Berlin,FC Augsburg,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-01-17,Eintracht Frankfurt,Borussia Dortmund,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-01-18,Bayern München,VfL Wolfsburg,3,2,H,2.1,3.25,3.4,1.9,1.9,5,1,1,FT
2025-01-18,VfB Stuttgart,SC Freiburg,4,0,H,2.1,3.25,3.4,1.9,1.9,4,1,0,FT
2025-01-18,VfL Bochum,RB Leipzig,3,3,D,2.1,3.25,3.4,1.9,1.9,6,1,1,FT
2025-01-18,1. FC Heidenheim,FC St. Pauli,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-01-18,Holstein Kiel,1899 Hoffenheim,1,3,A,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-01-18,Bayer Leverkusen,Borussia Mönchengladbach,3,1,H,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-01-19,Union Berlin,FSV Mainz 05,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-01-19,Werder Bremen,FC Augsburg,0,2,A,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-01-24,VfL Wolfsburg,Holstein Kiel,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-01-25,SC Freiburg,Bayern München,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-01-25,FSV Mainz 05,VfB Stuttgart,2,0,H,2.1,3.25,3.4,1.9,1.9,2,0,0,FT
2025-01-25,Borussia Dortmund,Werder Bremen,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-01-25,FC Augsburg,1. FC Heidenheim,2,1,H,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-01-25,RB Leipzig,Bayer Leverkusen,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-01-25,Borussia Mönchengladbach,VfL Bochum,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-01-26,1899 Hoffenheim,Eintracht Frankfurt,2,2,D,2.1,3.25,3.4,1.9,1.9,4,1,1,FT
2025-01-26,FC St. Pauli,Union Berlin,3,0,H,2.1,3.25,3.4,1.9,1.9,3,1,0,FT
2025-01-31,Werder Bremen,FSV Mainz 05,1,0,H,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
2025-02-01,Bayern München,Holstein Kiel,4,3,H,2.1,3.25,3.4,1.9,1.9,7,1,1,FT
2025-02-01,VfB Stuttgart,Borussia Mönchengladbach,1,2,A,2.1,3.25,3.4,1.9,1.9,3,1,1,FT
2025-02-01,VfL Bochum,SC Freiburg,0,1,A,2.1,3.25,3.4,1.9,1.9,1,0,0,FT
